Chromosome	Start	End	Strand	Gene_ID	VSG_ID
JAGUQU010000489.1	112	1024	-	Tb1125.VSG.23280	Tbb1125VSG-5458.2
JAGUQU010000489.1	12454	13920	-	Tb1125.9.340	Tbb1125VSG-1080
JAGUQU010000489.1	14931	16495	-	Tb1125.11.17510	Tbb1125VSG-2834
JAGUQU010000489.1	17832	19361	-	Tb1125.9.320	Tbb1125VSG-533
JAGUQU010000489.1	20873	22876	-	Tb1125.Tb09.v4.0052	Tbb1125VSG-2643
JAGUQU010000489.1	24006	25478	-	Tb1125.Tb09.v4.0051	Tbb1125VSG-4239
JAGUQU010000489.1	27816	29126	-	Tb1125.VSG.23290	Tbb1125VSG-2587
JAGUQU010000489.1	31727	32554	-	Tb1125.VSG.23300	Tbb1125VSG-2960
JAGUQU010000489.1	33810	35438	-	Tb1125.VSG.23310	Tbb1125VSG-1067
JAGUQU010000489.1	36105	37554	-	Tb1125.Tb11.v5.0111	Tbb1125VSG-1173
JAGUQU010000489.1	45158	46610	-	Tb1125.VSG.23320	Tbb1125VSG-4162.2
JAGUQU010000489.1	49264	50730	-	Tb1125.6.5380	Tbb1125VSG-2511
JAGUQU010000490.1	2110	3531	-	Tb1125.VSG.23330	Tbb1125VSG-398
JAGUQU010000491.1	1999	3547	-	Tb1125.VSG.23340	Tbb1125VSG-467.2
JAGUQU010000491.1	5136	6326	-	Tb1125.VSG.23350	Tbb1125VSG-5051.1
JAGUQU010000500.1	1313	2705	-	Tb1125.VSG.23360	Tbb1125VSG-31
JAGUQU010000501.1	22086	23588	+	Tb1125.VSG.23370	Tbb1125VSG-6
JAGUQU010000502.1	1044	2105	-	Tb1125.VSG.23380	Tbb1125VSG-68
JAGUQU010000507.1	14917	16413	+	Tb1125.VSG.23390	Tbb1125VSG-8
JAGUQU010000515.1	18709	20043	+	Tb1125.VSG.23400	Tbb1125VSG-46
JAGUQU010000518.1	2481	3944	-	Tb1125.VSG.23410	Tbb1125VSG-78
JAGUQU010000519.1	8333	9724	-	Tb1125.VSG.23420	Tbb1125VSG-54
JAGUQU010000521.1	17858	19364	+	Tb1125.11.19510	Tbb1125VSG-75
JAGUQU010000522.1	13517	14980	+	Tb1125.VSG.23430	Tbb1125VSG-45
JAGUQU010000523.1	2509	3947	-	Tb1125.VSG.23440	Tbb1125VSG-381.2
JAGUQU010000523.1	6844	8488	-	Tb1125.11.20080	Tbb1125VSG-5765.2
JAGUQU010000523.1	10396	11889	-	Tb1125.11.20090	Tbb1125VSG-267
JAGUQU010000523.1	23915	25490	-	Tb1125.6.5760	Tbb1125VSG-3121
JAGUQU010000523.1	33494	34888	-	Tb1125.VSG.23450	Tbb1125VSG-1176
JAGUQU010000523.1	36948	37724	-	Tb1125.VSG.23460	Tbb1125VSG-3022
JAGUQU010000523.1	43762	45318	-	Tb1125.VSG.23470	Tbb1125VSG-4090
JAGUQU010000523.1	47536	48852	-	Tb1125.VSG.23480	Tbb1125VSG-4872
JAGUQU010000523.1	51272	52780	-	Tb1125.VSG.23490	Tbb1125VSG-4174
JAGUQU010000523.1	59243	60601	-	Tb1125.VSG.23500	Tbb1125VSG-4816
JAGUQU010000523.1	63244	64825	-	Tb1125.VSG.23510	Tbb1125VSG-441
JAGUQU010000523.1	69909	71516	-	Tb1125.VSG.23520	Tbb1125VSG-1260
JAGUQU010000523.1	81901	82677	-	Tb1125.11.18270	Tbb1125VSG-2938
JAGUQU010000523.1	84939	85895	-	Tb1125.VSG.23530	Tbb1125VSG-1492.1
JAGUQU010000523.1	88050	89312	-	Tb1125.VSG.23540	Tbb1125VSG-1309.2
JAGUQU010000523.1	91892	92665	-	Tb1125.VSG.23550	Tbb1125VSG-3023
JAGUQU010000523.1	96227	97459	-	Tb1125.VSG.23560	Tbb1125VSG-3072
JAGUQU010000523.1	99794	101272	-	Tb1125.Tb09.v4.0192	Tbb1125VSG-3151
JAGUQU010000523.1	105503	106543	-	Tb1125.VSG.23570	Tbb1125VSG-5232
JAGUQU010000523.1	109042	110442	-	Tb1125.VSG.23580	Tbb1125VSG-464
JAGUQU010000523.1	112557	113744	-	Tb1125.VSG.23590	Tbb1125VSG-5063
JAGUQU010000523.1	126272	127723	-	Tb1125.VSG.23600	Tbb1125VSG-369
JAGUQU010000523.1	129117	130121	-	Tb1125.VSG.23610	Tbb1125VSG-5317
JAGUQU010000523.1	132976	135250	-	Tb1125.Tb11.v5.0645	Tbb1125VSG-1426
JAGUQU010000523.1	136927	137820	-	Tb1125.VSG.23620	Tbb1125VSG-1532
JAGUQU010000523.1	143056	144567	-	Tb1125.VSG.23630	Tbb1125VSG-537
JAGUQU010000523.1	146656	147870	-	Tb1125.VSG.23640	Tbb1125VSG-1339
JAGUQU010000523.1	150184	151581	-	Tb1125.VSG.23650	Tbb1125VSG-4742
JAGUQU010000523.1	155859	157331	-	Tb1125.VSG.23660	Tbb1125VSG-4240
JAGUQU010000523.1	160836	161624	-	Tb1125.VSG.23670	Tbb1125VSG-5667.1
JAGUQU010000523.1	164383	165764	-	Tb1125.VSG.23680	Tbb1125VSG-4770
JAGUQU010000523.1	167219	168040	-	Tb1125.VSG.23690	Tbb1125VSG-5619
JAGUQU010000523.1	171386	172953	-	Tb1125.11.20360	Tbb1125VSG-5751
JAGUQU010000523.1	174661	175584	-	Tb1125.VSG.23700	Tbb1125VSG-1512
JAGUQU010000523.1	190973	192403	-	Tb1125.VSG.23710	Tbb1125VSG-4680
JAGUQU010000523.1	193656	195166	-	Tb1125.VSG.23720	Tbb1125VSG-4175.1
JAGUQU010000523.1	196502	197956	-	Tb1125.VSG.23730	Tbb1125VSG-4843
JAGUQU010000523.1	199770	201035	-	Tb1125.VSG.23740	Tbb1125VSG-4961
JAGUQU010000524.1	10459	11925	+	Tb1125.VSG.23750	Tbb1125VSG-77
JAGUQU010000526.1	4604	5377	-	Tb1125.VSG.23760	Tbb1125VSG-5728.1
JAGUQU010000526.1	6700	8062	-	Tb1125.VSG.23770	Tbb1125VSG-4738.1
JAGUQU010000526.1	13031	14542	-	Tb1125.VSG.23780	Tbb1125VSG-3057
JAGUQU010000528.1	7366	8352	-	Tb1125.VSG.23790	Tbb1125VSG-1481
JAGUQU010000528.1	77404	78897	-	Tb1125.VSG.23800	Tbb1125VSG-4216
JAGUQU010000528.1	81799	83292	-	Tb1125.VSG.23810	Tbb1125VSG-4208.1
JAGUQU010000528.1	84678	86150	-	Tb1125.VSG.23820	Tbb1125VSG-1072
JAGUQU010000528.1	90393	91373	-	Tb1125.VSG.23830	Tbb1125VSG-5353
JAGUQU010000528.1	97437	98936	-	Tb1125.VSG.23840	Tbb1125VSG-1651
JAGUQU010000528.1	100555	101976	-	Tb1125.VSG.23850	Tbb1125VSG-1135
JAGUQU010000528.1	103805	104806	-	Tb1125.VSG.23860	Tbb1125VSG-1473
JAGUQU010000528.1	108235	109635	-	Tb1125.VSG.23870	Tbb1125VSG-2532
JAGUQU010000528.1	118054	119430	+	Tb1125.VSG.23880	Tbb1125VSG-2103
JAGUQU010000528.1	120856	121758	+	Tb1125.VSG.23890	Tbb1125VSG-2880
JAGUQU010000528.1	124705	125934	+	Tb1125.VSG.23900	Tbb1125VSG-5000
JAGUQU010000528.1	126778	128217	-	Tb1125.VSG.23910	Tbb1125VSG-379
JAGUQU010000528.1	130293	131367	-	Tb1125.VSG.23920	Tbb1125VSG-5459
JAGUQU010000528.1	135120	136619	+	Tb1125.VSG.23930	Tbb1125VSG-2510
JAGUQU010000528.1	140584	141354	+	Tb1125.VSG.23940	Tbb1125VSG-3028
JAGUQU010000528.1	143161	144548	+	Tb1125.VSG.23950	Tbb1125VSG-1189
JAGUQU010000528.1	146448	147575	+	Tb1125.VSG.23960	Tbb1125VSG-1385
JAGUQU010000528.1	159276	165151	+	Tb1125.11.18820	Tbb1125VSG-4103
JAGUQU010000528.1	175379	176407	+	Tb1125.VSG.23970	Tbb1125VSG-5256
JAGUQU010000528.1	184231	188059	+	Tb1125.11.18150	Tbb1125VSG-2903
JAGUQU010000528.1	188926	190278	+	Tb1125.VSG.23980	Tbb1125VSG-1232
JAGUQU010000528.1	192654	193890	+	Tb1125.Tb09.v4.0081	Tbb1125VSG-2867
JAGUQU010000528.1	195517	197031	+	Tb1125.VSG.23990	Tbb1125VSG-1690
JAGUQU010000528.1	202243	203634	+	Tb1125.11.18110	Tbb1125VSG-2781
JAGUQU010000528.1	212204	213166	+	Tb1125.VSG.24000	Tbb1125VSG-1489
JAGUQU010000528.1	221311	222534	+	Tb1125.VSG.24010	Tbb1125VSG-2110
JAGUQU010000528.1	234014	236598	-	Tb1125.Tb08.27P2.610	Tbb1125VSG-4336
JAGUQU010000528.1	241543	243021	-	Tb1125.VSG.24020	Tbb1125VSG-4230
JAGUQU010000528.1	246189	247280	-	Tb1125.VSG.24030	Tbb1125VSG-2058
JAGUQU010000528.1	253131	254429	-	Tb1125.VSG.24040	Tbb1125VSG-2573
JAGUQU010000528.1	257048	257959	-	Tb1125.VSG.24050	Tbb1125VSG-5465
JAGUQU010000528.1	260716	261555	+	Tb1125.VSG.24060	Tbb1125VSG-2946
JAGUQU010000528.1	264010	265446	+	Tb1125.VSG.24070	Tbb1125VSG-2522
JAGUQU010000528.1	267572	268498	+	Tb1125.VSG.24080	Tbb1125VSG-5438
JAGUQU010000528.1	275499	276875	-	Tb1125.VSG.24090	Tbb1125VSG-1200.1
JAGUQU010000528.1	279576	280556	-	Tb1125.VSG.24100	Tbb1125VSG-5352.1
JAGUQU010000528.1	282089	283647	-	Tb1125.VSG.24110	Tbb1125VSG-2094.1
JAGUQU010000535.1	113	1486	+	Tb1125.VSG.24120	Tbb1125VSG-4790.1
JAGUQU010000540.1	7518	8927	-	Tb1125.VSG.24130	Tbb1125VSG-50
JAGUQU010000541.1	22963	24450	-	Tb1125.VSG.24140	Tbb1125VSG-1676
JAGUQU010000541.1	38926	40200	-	Tb1125.VSG.24150	Tbb1125VSG-1298
JAGUQU010000541.1	42076	43561	-	Tb1125.VSG.24160	Tbb1125VSG-4704.2
JAGUQU010000541.1	44902	46413	-	Tb1125.11.18220	Tbb1125VSG-1456
JAGUQU010000541.1	48555	49616	-	Tb1125.VSG.24170	Tbb1125VSG-5202
JAGUQU010000541.1	54032	55396	-	Tb1125.VSG.24180	Tbb1125VSG-2542.2
JAGUQU010000541.1	57484	59085	-	Tb1125.VSG.24190	Tbb1125VSG-153
JAGUQU010000541.1	61475	62269	-	Tb1125.VSG.24200	Tbb1125VSG-2999
JAGUQU010000541.1	64775	65581	-	Tb1125.VSG.24210	Tbb1125VSG-5658
JAGUQU010000541.1	67473	68258	-	Tb1125.VSG.24220	Tbb1125VSG-5637.1
JAGUQU010000541.1	70760	71800	-	Tb1125.VSG.24230	Tbb1125VSG-2756
JAGUQU010000541.1	73640	75112	-	Tb1125.VSG.24240	Tbb1125VSG-309.1
JAGUQU010000541.1	77173	78660	-	Tb1125.VSG.24250	Tbb1125VSG-4317.1
JAGUQU010000541.1	81714	82610	-	Tb1125.VSG.24260	Tbb1125VSG-5483
JAGUQU010000541.1	84931	85782	-	Tb1125.VSG.24270	Tbb1125VSG-5568
JAGUQU010000541.1	93159	93959	-	Tb1125.VSG.24280	Tbb1125VSG-2127.3
JAGUQU010000541.1	94784	95842	-	Tb1125.VSG.24290	Tbb1125VSG-5203
JAGUQU010000541.1	98952	100094	-	Tb1125.VSG.24300	Tbb1125VSG-1376
JAGUQU010000541.1	101688	102692	-	Tb1125.VSG.24310	Tbb1125VSG-5314
JAGUQU010000541.1	104440	105936	-	Tb1125.VSG.24320	Tbb1125VSG-480
JAGUQU010000541.1	127369	128945	-	Tb1125.VSG.24330	Tbb1125VSG-2502
JAGUQU010000541.1	133809	135337	-	Tb1125.VSG.24340	Tbb1125VSG-4218
JAGUQU010000541.1	136789	138287	-	Tb1125.VSG.24350	Tbb1125VSG-259.3
JAGUQU010000544.1	1009	1947	+	Tb1125.VSG.24360	Tbb1125VSG-2839.1
JAGUQU010000544.1	4134	5423	+	Tb1125.VSG.24370	Tbb1125VSG-4914
JAGUQU010000544.1	14427	15317	-	Tb1125.VSG.24380	Tbb1125VSG-5491
JAGUQU010000544.1	17910	19472	-	Tb1125.Tb11.1060	Tbb1125VSG-5216.2
JAGUQU010000544.1	22713	24025	-	Tb1125.9.17290	Tbb1125VSG-5149
JAGUQU010000544.1	26446	27330	-	Tb1125.VSG.24390	Tbb1125VSG-1534
JAGUQU010000544.1	33064	34613	-	Tb1125.11.19530	Tbb1125VSG-2895
JAGUQU010000544.1	37235	38746	-	Tb1125.11.19520	Tbb1125VSG-469
JAGUQU010000544.1	50418	51758	-	Tb1125.VSG.24400	Tbb1125VSG-2105
JAGUQU010000553.1	7381	8799	-	Tb1125.VSG.24410	Tbb1125VSG-48
JAGUQU010000563.1	6336	7115	-	Tb1125.VSG.24420	Tbb1125VSG-5697.4
JAGUQU010000563.1	9440	10918	-	Tb1125.VSG.24430	Tbb1125VSG-4227.4
JAGUQU010000569.1	15913	17433	-	Tb1125.VSG.24440	Tbb1125VSG-4306
JAGUQU010000569.1	18947	20461	-	Tb1125.VSG.24450	Tbb1125VSG-472
JAGUQU010000569.1	29806	31242	-	Tb1125.11.17350	Tbb1125VSG-1159
JAGUQU010000569.1	34036	35018	-	Tb1125.VSG.24460	Tbb1125VSG-2796.2
JAGUQU010000570.1	19777	21233	+	Tb1125.VSG.24470	Tbb1125VSG-353
JAGUQU010000574.1	1530	2942	+	Tb1125.11.19560	Tbb1125VSG-2542
JAGUQU010000574.1	8198	9286	+	Tb1125.VSG.24480	Tbb1125VSG-2722.1
JAGUQU010000574.1	13520	14992	+	Tb1125.VSG.24490	Tbb1125VSG-306
JAGUQU010000574.1	16579	18183	+	Tb1125.VSG.24500	Tbb1125VSG-117
JAGUQU010000574.1	20539	22012	+	Tb1125.VSG.24510	Tbb1125VSG-306.1
JAGUQU010000576.1	1549	2883	+	Tb1125.VSG.24520	Tbb1125VSG-435
JAGUQU010000577.1	2613	3721	-	Tb1125.VSG.24530	Tbb1125VSG-1397.1
JAGUQU010000577.1	6718	7755	-	Tb1125.VSG.24540	Tbb1125VSG-1447.1
JAGUQU010000577.1	13163	14131	-	Tb1125.VSG.24550	Tbb1125VSG-4293
JAGUQU010000577.1	21802	22560	-	Tb1125.VSG.24560	Tbb1125VSG-1632
JAGUQU010000577.1	33982	35223	-	Tb1125.VSG.24570	Tbb1125VSG-4990
JAGUQU010000577.1	46600	47979	-	Tb1125.VSG.24580	Tbb1125VSG-4776.1
JAGUQU010000577.1	49881	51389	-	Tb1125.VSG.24590	Tbb1125VSG-4181
JAGUQU010000577.1	53472	54845	-	Tb1125.VSG.24600	Tbb1125VSG-4789.5
JAGUQU010000577.1	56818	58161	-	Tb1125.VSG.24610	Tbb1125VSG-2069.2
JAGUQU010000577.1	61059	62666	-	Tb1125.VSG.24620	Tbb1125VSG-2006
JAGUQU010000577.1	70951	71714	-	Tb1125.VSG.24630	Tbb1125VSG-3184.1
JAGUQU010000577.1	83707	84936	-	Tb1125.VSG.24640	Tbb1125VSG-5003
JAGUQU010000577.1	86505	87968	-	Tb1125.VSG.24650	Tbb1125VSG-1084
JAGUQU010000577.1	89946	90702	-	Tb1125.VSG.24660	Tbb1125VSG-5757.1
JAGUQU010000577.1	91644	93013	-	Tb1125.VSG.24670	Tbb1125VSG-4796.1
JAGUQU010000577.1	98676	100217	-	Tb1125.11.18090	Tbb1125VSG-2953.1
JAGUQU010000577.1	102524	103603	-	Tb1125.Tb05.5K5.460	Tbb1125VSG-2059.2
JAGUQU010000582.1	32628	34238	+	Tb1125.VSG.24680	Tbb1125VSG-4041
JAGUQU010000582.1	36164	37525	+	Tb1125.Tb11.v5.0954	Tbb1125VSG-4809
JAGUQU010000582.1	40000	41091	+	Tb1125.VSG.24690	Tbb1125VSG-1408
JAGUQU010000582.1	43114	44301	+	Tb1125.VSG.24700	Tbb1125VSG-5062
JAGUQU010000582.1	56993	57775	-	Tb1125.VSG.24710	Tbb1125VSG-5709
JAGUQU010000582.1	60011	61291	+	Tb1125.VSG.24720	Tbb1125VSG-4927
JAGUQU010000582.1	62833	63669	+	Tb1125.VSG.24730	Tbb1125VSG-2948
JAGUQU010000582.1	69259	70059	+	Tb1125.VSG.24740	Tbb1125VSG-2992
JAGUQU010000582.1	71693	72730	+	Tb1125.VSG.24750	Tbb1125VSG-5235
JAGUQU010000582.1	74048	75181	+	Tb1125.VSG.24760	Tbb1125VSG-1769
JAGUQU010000582.1	78010	79485	+	Tb1125.VSG.24770	Tbb1125VSG-299.3
JAGUQU010000582.1	81304	82638	+	Tb1125.9.18100	Tbb1125VSG-2728.1
JAGUQU010000582.1	90836	92296	+	Tb1125.Tb11.v5.0137	Tbb1125VSG-3200
JAGUQU010000582.1	94099	95546	+	Tb1125.Tb11.v5.0136	Tbb1125VSG-5606
JAGUQU010000582.1	107134	108216	+	Tb1125.VSG.24780	Tbb1125VSG-2727
JAGUQU010000582.1	116632	118113	+	Tb1125.VSG.24790	Tbb1125VSG-291
JAGUQU010000582.1	132254	133066	+	Tb1125.VSG.24800	Tbb1125VSG-5644
JAGUQU010000588.1	2047	3465	-	Tb1125.VSG.24810	Tbb1125VSG-4708
JAGUQU010000588.1	44065	45110	-	Tb1125.VSG.24820	Tbb1125VSG-1442.1
JAGUQU010000588.1	52338	53692	-	Tb1125.Tb11.0510	Tbb1125VSG-5342
JAGUQU010000588.1	55679	57121	-	Tb1125.VSG.24830	Tbb1125VSG-1107
JAGUQU010000588.1	59827	60951	-	Tb1125.VSG.24840	Tbb1125VSG-2700
JAGUQU010000588.1	73613	75064	-	Tb1125.VSG.24850	Tbb1125VSG-4346
JAGUQU010000588.1	77881	79176	-	Tb1125.VSG.24860	Tbb1125VSG-4900
JAGUQU010000588.1	82423	83760	-	Tb1125.VSG.24870	Tbb1125VSG-5135.1
JAGUQU010000588.1	87873	88787	-	Tb1125.VSG.24880	Tbb1125VSG-2869
JAGUQU010000588.1	91102	92601	-	Tb1125.VSG.24890	Tbb1125VSG-1738
JAGUQU010000588.1	94347	95882	-	Tb1125.VSG.24900	Tbb1125VSG-4129
JAGUQU010000588.1	99054	99920	-	Tb1125.VSG.24910	Tbb1125VSG-5534
JAGUQU010000588.1	101768	102784	-	Tb1125.VSG.24920	Tbb1125VSG-1463
JAGUQU010000588.1	104275	105669	-	Tb1125.VSG.24930	Tbb1125VSG-2664.1
JAGUQU010000588.1	114066	115421	-	Tb1125.VSG.24940	Tbb1125VSG-3104
JAGUQU010000588.1	119871	120805	-	Tb1125.VSG.24950	Tbb1125VSG-5422.1
JAGUQU010000588.1	122464	123600	-	Tb1125.VSG.24960	Tbb1125VSG-1380.1
JAGUQU010000588.1	125962	127522	-	Tb1125.VSG.24970	Tbb1125VSG-165.3
JAGUQU010000593.1	9153	10238	-	Tb1125.VSG.24980	Tbb1125VSG-2724
JAGUQU010000593.1	12281	13210	-	Tb1125.VSG.24990	Tbb1125VSG-2848.1
JAGUQU010000595.1	23217	24677	+	Tb1125.VSG.25000	Tbb1125VSG-16
JAGUQU010000605.1	2054	3700	-	Tb1125.11.19670	Tbb1125VSG-4189
JAGUQU010000605.1	4985	5959	-	Tb1125.VSG.25010	Tbb1125VSG-2783
JAGUQU010000605.1	8657	10123	-	Tb1125.VSG.25020	Tbb1125VSG-494.3
JAGUQU010000605.1	11101	12657	-	Tb1125.VSG.25030	Tbb1125VSG-4296
JAGUQU010000605.1	24548	26050	-	Tb1125.VSG.25040	Tbb1125VSG-1037
JAGUQU010000605.1	28151	29578	-	Tb1125.VSG.25050	Tbb1125VSG-2523
JAGUQU010000605.1	32667	34240	-	Tb1125.3.280	Tbb1125VSG-3084
JAGUQU010000605.1	41676	42989	-	Tb1125.VSG.25060	Tbb1125VSG-2566
JAGUQU010000605.1	45056	46657	-	Tb1125.VSG.25070	Tbb1125VSG-124
JAGUQU010000605.1	48847	50274	-	Tb1125.9.390	Tbb1125VSG-4687
JAGUQU010000605.1	52871	53764	-	Tb1125.VSG.25080	Tbb1125VSG-2886
JAGUQU010000605.1	55777	62865	-	Tb1125.9.360	Tbb1125VSG-2545
JAGUQU010000605.1	64354	65298	-	Tb1125.VSG.25090	Tbb1125VSG-5405
JAGUQU010000605.1	66964	68430	-	Tb1125.Tb11.v5.1017	Tbb1125VSG-4324
JAGUQU010000605.1	69571	70983	-	Tb1125.VSG.25100	Tbb1125VSG-1153
JAGUQU010000605.1	97253	98239	-	Tb1125.VSG.25110	Tbb1125VSG-5344
JAGUQU010000605.1	103355	104707	-	Tb1125.VSG.25120	Tbb1125VSG-4830
JAGUQU010000605.1	115302	116492	-	Tb1125.VSG.25130	Tbb1125VSG-5056
JAGUQU010000605.1	118875	120308	-	Tb1125.VSG.25140	Tbb1125VSG-184
JAGUQU010000605.1	130679	131911	-	Tb1125.VSG.25150	Tbb1125VSG-2622
JAGUQU010000605.1	157585	158646	+	Tb1125.VSG.25160	Tbb1125VSG-1757
JAGUQU010000605.1	194911	196335	+	Tb1125.VSG.25170	Tbb1125VSG-393
JAGUQU010000609.1	1810	14795	-	Tb1125.8.270	Tbb1125VSG-2800.2
JAGUQU010000611.1	39929	41014	-	Tb1125.Tb09.v4.0150	Tbb1125VSG-1457
JAGUQU010000612.1	27904	29424	+	Tb1125.VSG.25180	Tbb1125VSG-72
JAGUQU010000613.1	2556	3683	-	Tb1125.VSG.25190	Tbb1125VSG-2851
JAGUQU010000613.1	6317	7105	-	Tb1125.VSG.25200	Tbb1125VSG-1568.1
JAGUQU010000613.1	11198	12787	-	Tb1125.VSG.25210	Tbb1125VSG-4055
JAGUQU010000613.1	18146	19615	+	Tb1125.VSG.25220	Tbb1125VSG-327
JAGUQU010000613.1	23855	25327	+	Tb1125.VSG.25230	Tbb1125VSG-2507
JAGUQU010000613.1	27573	28994	+	Tb1125.VSG.25240	Tbb1125VSG-400
JAGUQU010000613.1	33668	34726	+	Tb1125.VSG.25250	Tbb1125VSG-2063
JAGUQU010000613.1	38114	39340	+	Tb1125.VSG.25260	Tbb1125VSG-1332
JAGUQU010000613.1	51182	52276	+	Tb1125.VSG.25270	Tbb1125VSG-5165
JAGUQU010000613.1	54823	56103	+	Tb1125.VSG.25280	Tbb1125VSG-3088
JAGUQU010000613.1	73820	74857	-	Tb1125.VSG.25290	Tbb1125VSG-2859
JAGUQU010000613.1	77660	78745	+	Tb1125.VSG.25300	Tbb1125VSG-5176
JAGUQU010000613.1	84868	86322	+	Tb1125.VSG.25310	Tbb1125VSG-4342
JAGUQU010000613.1	88392	89276	+	Tb1125.VSG.25320	Tbb1125VSG-5501
JAGUQU010000613.1	95488	97053	+	Tb1125.VSG.25330	Tbb1125VSG-161
JAGUQU010000613.1	106581	107498	+	Tb1125.VSG.25340	Tbb1125VSG-5451
JAGUQU010000613.1	114054	115490	+	Tb1125.VSG.25350	Tbb1125VSG-2557
JAGUQU010000616.1	126035	127275	+	Tb1125.9.15680	Tbb1125VSG-1322
JAGUQU010000616.1	127684	131644	+	Tb1125.9.15700	Tbb1125VSG-1139
JAGUQU010000622.1	6091	7614	+	Tb1125.8.250	Tbb1125VSG-5626
JAGUQU010000622.1	8769	10294	+	Tb1125.8.260	Tbb1125VSG-1155.1
JAGUQU010000624.1	3709	5343	+	Tb1125.VSG.25360	Tbb1125VSG-522.1
JAGUQU010000624.1	9239	10686	+	Tb1125.VSG.25370	Tbb1125VSG-4349.2
JAGUQU010000624.1	11995	13373	+	Tb1125.Tb11.v5.0957	Tbb1125VSG-1257.1
JAGUQU010000624.1	25781	27217	+	Tb1125.VSG.25380	Tbb1125VSG-4571
JAGUQU010000624.1	29079	30365	+	Tb1125.VSG.25390	Tbb1125VSG-4919
JAGUQU010000624.1	35735	37141	+	Tb1125.VSG.25400	Tbb1125VSG-4730
JAGUQU010000624.1	49939	51366	+	Tb1125.VSG.25410	Tbb1125VSG-4690
JAGUQU010000624.1	54516	56730	+	Tb1125.11.17680	Tbb1125VSG-5593.1
JAGUQU010000624.1	57809	59259	+	Tb1125.VSG.25420	Tbb1125VSG-2029.4
JAGUQU010000632.1	23714	25156	+	Tb1125.VSG.25430	Tbb1125VSG-2014
JAGUQU010000634.1	15770	17146	-	Tb1125.9.17350	Tbb1125VSG-1537
JAGUQU010000634.1	18777	20356	-	Tb1125.2.6430	Tbb1125VSG-4793
JAGUQU010000634.1	23526	25106	+	Tb1125.VSG.25440	Tbb1125VSG-473
JAGUQU010000634.1	29143	30147	+	Tb1125.VSG.25450	Tbb1125VSG-5316.1
JAGUQU010000634.1	34554	35732	+	Tb1125.VSG.25460	Tbb1125VSG-1360
JAGUQU010000634.1	37645	39204	+	Tb1125.VSG.25470	Tbb1125VSG-1672.1
JAGUQU010000634.1	50136	51188	+	Tb1125.VSG.25480	Tbb1125VSG-1437
JAGUQU010000634.1	54182	54946	+	Tb1125.VSG.25490	Tbb1125VSG-3184
JAGUQU010000634.1	60210	61709	+	Tb1125.6.5780	Tbb1125VSG-477
JAGUQU010000634.1	64022	65605	+	Tb1125.4.5470	Tbb1125VSG-2782
JAGUQU010000634.1	67176	68624	+	Tb1125.VSG.25500	Tbb1125VSG-1100
JAGUQU010000634.1	71633	72439	+	Tb1125.VSG.25510	Tbb1125VSG-5656
JAGUQU010000634.1	77722	79158	+	Tb1125.VSG.25520	Tbb1125VSG-1113
JAGUQU010000634.1	87993	88997	-	Tb1125.VSG.25530	Tbb1125VSG-5318
JAGUQU010000634.1	89521	91020	+	Tb1125.6.5550	Tbb1125VSG-5013
JAGUQU010000634.1	93435	94724	+	Tb1125.VSG.25540	Tbb1125VSG-4912
JAGUQU010000634.1	97325	98161	+	Tb1125.VSG.25550	Tbb1125VSG-2947
JAGUQU010000634.1	101705	103230	+	Tb1125.VSG.25560	Tbb1125VSG-1022
JAGUQU010000634.1	108829	109653	+	Tb1125.VSG.25570	Tbb1125VSG-5612
JAGUQU010000634.1	113036	114192	+	Tb1125.VSG.25580	Tbb1125VSG-5091.1
JAGUQU010000634.1	119424	120179	+	Tb1125.VSG.25590	Tbb1125VSG-5765.4
JAGUQU010000634.1	123973	124908	+	Tb1125.VSG.25600	Tbb1125VSG-5421
JAGUQU010000634.1	133248	134030	+	Tb1125.VSG.25610	Tbb1125VSG-3012
JAGUQU010000634.1	147128	148684	+	Tb1125.VSG.25620	Tbb1125VSG-159
JAGUQU010000634.1	153304	154911	+	Tb1125.VSG.25630	Tbb1125VSG-1260.1
JAGUQU010000634.1	159992	161572	+	Tb1125.VSG.25640	Tbb1125VSG-441.1
JAGUQU010000634.1	168307	169353	+	Tb1125.VSG.25650	Tbb1125VSG-5220
JAGUQU010000634.1	172313	173281	+	Tb1125.VSG.25660	Tbb1125VSG-2808
JAGUQU010000634.1	187100	188353	+	Tb1125.VSG.25670	Tbb1125VSG-4975
JAGUQU010000634.1	191628	192662	+	Tb1125.VSG.25680	Tbb1125VSG-2759
JAGUQU010000634.1	194750	196213	+	Tb1125.VSG.25690	Tbb1125VSG-1719
JAGUQU010000634.1	202176	203338	+	Tb1125.VSG.25700	Tbb1125VSG-5082.1
JAGUQU010000634.1	212282	213889	+	Tb1125.VSG.25710	Tbb1125VSG-4046
JAGUQU010000634.1	218265	219440	+	Tb1125.VSG.25720	Tbb1125VSG-3098
JAGUQU010000634.1	232506	233603	+	Tb1125.VSG.25730	Tbb1125VSG-4288
JAGUQU010000634.1	236986	238476	+	Tb1125.6.5620	Tbb1125VSG-1612
JAGUQU010000634.1	240803	242002	+	Tb1125.VSG.25740	Tbb1125VSG-1760
JAGUQU010000634.1	244334	245488	+	Tb1125.VSG.25750	Tbb1125VSG-1370
JAGUQU010000634.1	257659	259249	+	Tb1125.11.17150	Tbb1125VSG-1737
